ltable_id,rtable_id,label,block_id,entity_a,entity_b,entity_a_title,entity_b_title
0,1878,1,pack,title: clickart 950 000 premier image pack ( dvd-rom ); manufacturer: broderbund; price: nan,title: clickart 950000 premier image pack ( dvd-rom ); manufacturer: nan; price: 48.95,clickart 950 000 premier image pack ( dvd-rom ),clickart 950000 premier image pack ( dvd-rom )
934,3168,0,2007,title: panda antivirus 2007; manufacturer: panda software; price: 29.95,title: norton antivirus 2004; manufacturer: nan; price: 49.99,panda antivirus 2007,norton antivirus 2004
1020,2345,0,2007,title: elementary school advantage 2007; manufacturer: encore software; price: 29.99,title: encore software 12371 encore middle school advantage 2008 training/wbt pc; manufacturer: nan; price: 33.97,elementary school advantage 2007,encore software 12371 encore middle school advantage 2008 training/wbt pc
1022,1907,0,2007,title: panda internet security 2007 3-user; manufacturer: panda software; price: 69.95,title: pcnf0040 pc-cillin internet security 2007 complete package 3 users federal win; manufacturer: nan; price: 29.02,panda internet security 2007 3-user,pcnf0040 pc-cillin internet security 2007 complete package 3 users federal win
1055,2345,0,2007,title: high school advantage 2007; manufacturer: encore software; price: 29.95,title: encore software 12371 encore middle school advantage 2008 training/wbt pc; manufacturer: nan; price: 33.97,high school advantage 2007,encore software 12371 encore middle school advantage 2008 training/wbt pc
1310,2525,0,2007,title: ca antivirus 2007; manufacturer: computer associates; price: 39.95,title: antivirus 2007 win uk ca av2007dgbp01e; manufacturer: nan; price: 13.1,ca antivirus 2007,antivirus 2007 win uk ca av2007dgbp01e
1310,3168,0,2007,title: ca antivirus 2007; manufacturer: computer associates; price: 39.95,title: norton antivirus 2004; manufacturer: nan; price: 49.99,ca antivirus 2007,norton antivirus 2004
881,2018,0,by,title: the print shop 22 deluxe sb cs by the print shop; manufacturer: encore software; price: 49.95,title: encore software 10731 the print shop 22 pro publisherdeluxe sb cs by the print shop; manufacturer: nan; price: 81.97,the print shop 22 deluxe sb cs by the print shop,encore software 10731 the print shop 22 pro publisherdeluxe sb cs by the print shop
946,2018,0,by,title: the print shop 21 deluxe by broderbund; manufacturer: encore software; price: nan,title: encore software 10731 the print shop 22 pro publisherdeluxe sb cs by the print shop; manufacturer: nan; price: 81.97,the print shop 21 deluxe by broderbund,encore software 10731 the print shop 22 pro publisherdeluxe sb cs by the print shop
1066,2018,0,by,title: the print shop design suite pro ed sb cs by the print shop; manufacturer: encore software; price: 199.99,title: encore software 10731 the print shop 22 pro publisherdeluxe sb cs by the print shop; manufacturer: nan; price: 81.97,the print shop design suite pro ed sb cs by the print shop,encore software 10731 the print shop 22 pro publisherdeluxe sb cs by the print shop
1068,2018,0,by,title: the print shop elements : labels & logos sb cs by the print shop; manufacturer: encore software; price: nan,title: encore software 10731 the print shop 22 pro publisherdeluxe sb cs by the print shop; manufacturer: nan; price: 81.97,the print shop elements : labels & logos sb cs by the print shop,encore software 10731 the print shop 22 pro publisherdeluxe sb cs by the print shop
1076,2018,0,by,title: the print shop 22 sb cs by the print shop; manufacturer: encore software; price: nan,title: encore software 10731 the print shop 22 pro publisherdeluxe sb cs by the print shop; manufacturer: nan; price: 81.97,the print shop 22 sb cs by the print shop,encore software 10731 the print shop 22 pro publisherdeluxe sb cs by the print shop
1110,2018,1,by,title: the print shop 22 pro publisher deluxe sb cs by the print shop; manufacturer: encore software; price: 99.95,title: encore software 10731 the print shop 22 pro publisherdeluxe sb cs by the print shop; manufacturer: nan; price: 81.97,the print shop 22 pro publisher deluxe sb cs by the print shop,encore software 10731 the print shop 22 pro publisherdeluxe sb cs by the print shop
13,2425,0,softwaoftwarftware,title: spy sweeper spanish; manufacturer: webroot software; price: 29.95,title: webroot software 65210 spy sweeper 3 pc; manufacturer: webroot software; price: 31.99,spy sweeper spanish,webroot software 65210 spy sweeper 3 pc
13,2813,0,softwaoftwarftware,title: spy sweeper spanish; manufacturer: webroot software; price: 29.95,title: webroot spy sweeper spanish edition ( pc ); manufacturer: nan; price: 29.99,spy sweeper spanish,webroot spy sweeper spanish edition ( pc )
27,1525,0,softwaoftwarftware,title: i copy dvds 2 professional edition; manufacturer: me-too-software; price: 69.99,title: crystal reports xi professional edition complete package; manufacturer: nan; price: 537.57,i copy dvds 2 professional edition,crystal reports xi professional edition complete package
27,2123,0,softwaoftwarftware,title: i copy dvds 2 professional edition; manufacturer: me-too-software; price: 69.99,title: i copy dvds 2 ultra edition; manufacturer: nan; price: 29.9,i copy dvds 2 professional edition,i copy dvds 2 ultra edition
27,2792,0,softwaoftwarftware,title: i copy dvds 2 professional edition; manufacturer: me-too-software; price: 69.99,title: adobe dv rack 2.0 hd software for windows professional editing software; manufacturer: nan; price: 499.0,i copy dvds 2 professional edition,adobe dv rack 2.0 hd software for windows professional editing software
27,2998,0,softwaoftwarftware,title: i copy dvds 2 professional edition; manufacturer: me-too-software; price: 69.99,title: orgchart professional 1.3; manufacturer: nan; price: 39.95,i copy dvds 2 professional edition,orgchart professional 1.3
59,2119,1,softwaoftwarftware,title: studyworks ! teaching pro : middle school math & science ( win/mac ); manufacturer: global-software-publishing; price: 29.99,title: middle school math & science; manufacturer: global-software-publishing; price: 12.9,studyworks ! teaching pro : middle school math & science ( win/mac ),middle school math & science
72,1567,1,softwaoftwarftware,title: midway arcade treasures ( jewel case ); manufacturer: encore software; price: 9.99,title: encore inc 28453 midway arcade treasures win 98 me 2000 xp; manufacturer: encore inc; price: 19.38,midway arcade treasures ( jewel case ),encore inc 28453 midway arcade treasures win 98 me 2000 xp
72,3110,0,softwaoftwarftware,title: midway arcade treasures ( jewel case ); manufacturer: encore software; price: 9.99,title: cross stitch design studio ( jewel case ) ( 8006 ); manufacturer: m-and-r-technologies; price: 9.59,midway arcade treasures ( jewel case ),cross stitch design studio ( jewel case ) ( 8006 )
92,2219,0,softwaoftwarftware,title: computrace lojack for laptops 4 year subscription; manufacturer: absolute software; price: 119.99,title: absolute software lfl-m2-12 computrace lojack for laptops 1 year license mac 10.2 or higher; manufacturer: nan; price: 44.97,computrace lojack for laptops 4 year subscription,absolute software lfl-m2-12 computrace lojack for laptops 1 year license mac 10.2 or higher
92,2714,0,softwaoftwarftware,title: computrace lojack for laptops 4 year subscription; manufacturer: absolute software; price: 119.99,title: absolute software lfl-m2-36 computrace lojack for laptops 3 year license mac 10.2 or higher; manufacturer: nan; price: 80.97,computrace lojack for laptops 4 year subscription,absolute software lfl-m2-36 computrace lojack for laptops 3 year license mac 10.2 or higher
135,1763,0,softwaoftwarftware,title: microsoft crm professional cal 3.0 product upgrade license pack user cal; manufacturer: microsoft software; price: 9980.0,title: 29500244 adobe creative suite 3 design premium product upgrade package 1 user upgra; manufacturer: nan; price: 1687.48,microsoft crm professional cal 3.0 product upgrade license pack user cal,29500244 adobe creative suite 3 design premium product upgrade package 1 user upgra
210,2122,0,softwaoftwarftware,title: upgrade terminal emulation software 2006 with media 1u; manufacturer: esker; price: nan,title: make finale 2006 software music production software; manufacturer: nan; price: 424.95,upgrade terminal emulation software 2006 with media 1u,make finale 2006 software music production software
244,2423,0,softwaoftwarftware,title: microsoft visual studio team edition for software developers 2005 with msdn premium; manufacturer: microsoft; price: 5479.0,title: microsoft student with encarta premium 2008 complete package; manufacturer: nan; price: 43.6,microsoft visual studio team edition for software developers 2005 with msdn premium,microsoft student with encarta premium 2008 complete package
244,2803,0,softwaoftwarftware,title: microsoft visual studio team edition for software developers 2005 with msdn premium; manufacturer: microsoft; price: 5479.0,title: visual studio pro 2005 upgrade ( pc ) microsoft; manufacturer: nan; price: 549.0,microsoft visual studio team edition for software developers 2005 with msdn premium,visual studio pro 2005 upgrade ( pc ) microsoft
258,2423,0,softwaoftwarftware,title: microsoft visual studio team edition for software architect 2005 with msdn premium; manufacturer: microsoft; price: 5479.0,title: microsoft student with encarta premium 2008 complete package; manufacturer: nan; price: 43.6,microsoft visual studio team edition for software architect 2005 with msdn premium,microsoft student with encarta premium 2008 complete package
258,2803,0,softwaoftwarftware,title: microsoft visual studio team edition for software architect 2005 with msdn premium; manufacturer: microsoft; price: 5479.0,title: visual studio pro 2005 upgrade ( pc ) microsoft; manufacturer: nan; price: 549.0,microsoft visual studio team edition for software architect 2005 with msdn premium,visual studio pro 2005 upgrade ( pc ) microsoft
271,1512,1,softwaoftwarftware,title: microsoft office small business 2007; manufacturer: microsoft software; price: 735.33,title: microsoft w87-02380 office sbe 2007 win32; manufacturer: nan; price: 400.34,microsoft office small business 2007,microsoft w87-02380 office sbe 2007 win32
271,2137,0,softwaoftwarftware,title: microsoft office small business 2007; manufacturer: microsoft software; price: 735.33,title: microsoft microsoft office 2004 software suite mac education apple & mac software; manufacturer: nan; price: 148.95,microsoft office small business 2007,microsoft microsoft office 2004 software suite mac education apple & mac software
271,2165,0,softwaoftwarftware,title: microsoft office small business 2007; manufacturer: microsoft software; price: 735.33,title: microsoft microsoft office pro 2004 software suite mac apple & mac software; manufacturer: nan; price: 498.95,microsoft office small business 2007,microsoft microsoft office pro 2004 software suite mac apple & mac software
271,2206,0,softwaoftwarftware,title: microsoft office small business 2007; manufacturer: microsoft software; price: 735.33,title: microsoft office 2004 software suite oem mac apple & mac software; manufacturer: nan; price: 239.95,microsoft office small business 2007,microsoft office 2004 software suite oem mac apple & mac software
271,2332,0,softwaoftwarftware,title: microsoft office small business 2007; manufacturer: microsoft software; price: 735.33,title: designing forms with microsoft office infopath 2007; manufacturer: nan; price: 36.39,microsoft office small business 2007,designing forms with microsoft office infopath 2007
271,2411,0,softwaoftwarftware,title: microsoft office small business 2007; manufacturer: microsoft software; price: 735.33,title: office mac 2004 microsoft 731-01002; manufacturer: nan; price: 331.77,microsoft office small business 2007,office mac 2004 microsoft 731-01002
271,3145,0,softwaoftwarftware,title: microsoft office small business 2007; manufacturer: microsoft software; price: 735.33,title: palo alto business plan pro 2007; manufacturer: nan; price: 83.99,microsoft office small business 2007,palo alto business plan pro 2007
271,3215,0,softwaoftwarftware,title: microsoft office small business 2007; manufacturer: microsoft software; price: 735.33,title: microsoft ( r ) money 2007 deluxe; manufacturer: nan; price: 49.99,microsoft office small business 2007,microsoft ( r ) money 2007 deluxe
284,2192,0,softwaoftwarftware,title: sibelius 5 educational edition; manufacturer: sibelius-software-ltd .; price: 329.0,title: sibelius sibelius 4 software music production software; manufacturer: sibelius-software-ltd .; price: 449.95,sibelius 5 educational edition,sibelius sibelius 4 software music production software
287,1525,0,softwaoftwarftware,title: sibelius 5 professional edition; manufacturer: sibelius-software-ltd .; price: 599.0,title: crystal reports xi professional edition complete package; manufacturer: nan; price: 537.57,sibelius 5 professional edition,crystal reports xi professional edition complete package
287,2141,0,softwaoftwarftware,title: sibelius 5 professional edition; manufacturer: sibelius-software-ltd .; price: 599.0,title: system mechanic 6 professional; manufacturer: nan; price: 36.9,sibelius 5 professional edition,system mechanic 6 professional
