ltable_id,rtable_id,label,block_id,entity_a,entity_b,entity_a_title,entity_b_title,sub_block_id,sub_block_size
15,2141,0,0,title: omnioutliner professional 3.0; manufacturer: csdc; price: 69.95,title: system mechanic 6 professional; manufacturer: nan; price: 36.9,omnioutliner professional 3.0,system mechanic 6 professional,0_0,6
396,3133,0,2005,title: quickbooks premier non-profit edition 2005; manufacturer: intuit inc.; price: 499.95,title: quickbooks ( r ) credit card processing kit 2007; manufacturer: nan; price: 39.99,quickbooks premier non-profit edition 2005,quickbooks ( r ) credit card processing kit 2007,2005,3
490,3171,0,2005,title: microsoft visual studio professional 2005 upgrade; manufacturer: microsoft software; price: 549.0,title: microsoft ( r ) project standard 2007; manufacturer: nan; price: 599.95,microsoft visual studio professional 2005 upgrade,microsoft ( r ) project standard 2007,2005,3
146,2853,0,2006,title: microsoft mappoint 2006 standard edition; manufacturer: microsoft; price: 299.0,title: microsoft windows xp professional edition ( upgrade ); manufacturer: nan; price: 199.99,microsoft mappoint 2006 standard edition,microsoft windows xp professional edition ( upgrade ),2006,3
574,3199,0,2006,title: microsoft mappoint 2006 with gps; manufacturer: microsoft; price: 349.0,title: microsoft ( r ) office ultimate 2007; manufacturer: nan; price: 539.95,microsoft mappoint 2006 with gps,microsoft ( r ) office ultimate 2007,2006,3
614,3199,0,2006,title: microsoft works suite 2006; manufacturer: microsoft; price: 99.0,title: microsoft ( r ) office ultimate 2007; manufacturer: nan; price: 539.95,microsoft works suite 2006,microsoft ( r ) office ultimate 2007,2006,3
70,1485,0,2007,title: diskeepeer 2007 admin upgrade sngl lic pack; manufacturer: diskeeper corporation; price: 200.0,title: diskeeper 2007 professional; manufacturer: nan; price: 46.95,diskeepeer 2007 admin upgrade sngl lic pack,diskeeper 2007 professional,2007_0,6
79,1907,0,2007,title: ca internet security suite 2007 3 user; manufacturer: computer associates; price: 69.95,title: pcnf0040 pc-cillin internet security 2007 complete package 3 users federal win; manufacturer: nan; price: 29.02,ca internet security suite 2007 3 user,pcnf0040 pc-cillin internet security 2007 complete package 3 users federal win,2007_0,6
175,1485,1,2007,title: diskeeper 2007 professional single lic pack; manufacturer: diskeeper corporation; price: 79.21,title: diskeeper 2007 professional; manufacturer: nan; price: 46.95,diskeeper 2007 professional single lic pack,diskeeper 2007 professional,2007_0,6
212,1485,0,2007,title: diskeeper 2007 pro premier 10-lic pack; manufacturer: diskeeper corporation; price: 1372.21,title: diskeeper 2007 professional; manufacturer: nan; price: 46.95,diskeeper 2007 pro premier 10-lic pack,diskeeper 2007 professional,2007_0,6
255,1485,0,2007,title: diskeeper 2007 pro premier 5-lic pack; manufacturer: diskeeper corporation; price: 736.66,title: diskeeper 2007 professional; manufacturer: nan; price: 46.95,diskeeper 2007 pro premier 5-lic pack,diskeeper 2007 professional,2007_0,6
271,2497,0,2007,title: microsoft office small business 2007; manufacturer: microsoft software; price: 735.33,title: office pro 2007 upgrade microsoft 269-10294; manufacturer: nan; price: 257.71,microsoft office small business 2007,office pro 2007 upgrade microsoft 269-10294,2007_0,6
271,2847,0,2007,title: microsoft office small business 2007; manufacturer: microsoft software; price: 735.33,title: microsoft office visio standard 2007 ( pc ); manufacturer: nan; price: 249.95,microsoft office small business 2007,microsoft office visio standard 2007 ( pc ),2007_1,6
271,2848,0,2007,title: microsoft office small business 2007; manufacturer: microsoft software; price: 735.33,title: microsoft onenote 2007 upgrade ( pc ); manufacturer: nan; price: 79.95,microsoft office small business 2007,microsoft onenote 2007 upgrade ( pc ),2007_1,6
312,2525,0,2007,title: norton antivirus 2007; manufacturer: symantec; price: 39.99,title: antivirus 2007 win uk ca av2007dgbp01e; manufacturer: nan; price: 13.1,norton antivirus 2007,antivirus 2007 win uk ca av2007dgbp01e,2007_1,6
312,3168,0,2007,title: norton antivirus 2007; manufacturer: symantec; price: 39.99,title: norton antivirus 2004; manufacturer: nan; price: 49.99,norton antivirus 2007,norton antivirus 2004,2007_1,6
316,1907,0,2007,title: f-secure internet security 2007 3 pcs; manufacturer: global-marketing-partners; price: 79.99,title: pcnf0040 pc-cillin internet security 2007 complete package 3 users federal win; manufacturer: nan; price: 29.02,f-secure internet security 2007 3 pcs,pcnf0040 pc-cillin internet security 2007 complete package 3 users federal win,2007_1,6
346,1907,0,2007,title: mcafee internet security suite 2007 3 users; manufacturer: mcafee; price: 89.99,title: pcnf0040 pc-cillin internet security 2007 complete package 3 users federal win; manufacturer: nan; price: 29.02,mcafee internet security suite 2007 3 users,pcnf0040 pc-cillin internet security 2007 complete package 3 users federal win,2007_1,6
377,1907,0,2007,title: pc cillin internet sec 2007 lics large box 3u; manufacturer: trend micro; price: 49.95,title: pcnf0040 pc-cillin internet security 2007 complete package 3 users federal win; manufacturer: nan; price: 29.02,pc cillin internet sec 2007 lics large box 3u,pcnf0040 pc-cillin internet security 2007 complete package 3 users federal win,2007_2,6
425,3036,0,2007,title: hoyle card games 2007; manufacturer: encore software; price: 29.99,title: hoyle game collection 4 game pack; manufacturer: nan; price: 14.95,hoyle card games 2007,hoyle game collection 4 game pack,2007_2,6
511,2497,0,2007,title: microsoft publisher 2007 version upgrade; manufacturer: microsoft; price: 99.95,title: office pro 2007 upgrade microsoft 269-10294; manufacturer: nan; price: 257.71,microsoft publisher 2007 version upgrade,office pro 2007 upgrade microsoft 269-10294,2007_2,6
511,2847,0,2007,title: microsoft publisher 2007 version upgrade; manufacturer: microsoft; price: 99.95,title: microsoft office visio standard 2007 ( pc ); manufacturer: nan; price: 249.95,microsoft publisher 2007 version upgrade,microsoft office visio standard 2007 ( pc ),2007_2,6
511,2848,0,2007,title: microsoft publisher 2007 version upgrade; manufacturer: microsoft; price: 99.95,title: microsoft onenote 2007 upgrade ( pc ); manufacturer: nan; price: 79.95,microsoft publisher 2007 version upgrade,microsoft onenote 2007 upgrade ( pc ),2007_2,6
522,2364,0,2007,title: microsoft visio standard 2007; manufacturer: microsoft; price: 259.95,title: microsoft 059-03871 molpc word sa; manufacturer: nan; price: 111.78,microsoft visio standard 2007,microsoft 059-03871 molpc word sa,2007_2,6
522,2847,1,2007,title: microsoft visio standard 2007; manufacturer: microsoft; price: 259.95,title: microsoft office visio standard 2007 ( pc ); manufacturer: nan; price: 249.95,microsoft visio standard 2007,microsoft office visio standard 2007 ( pc ),2007_3,6
522,2848,0,2007,title: microsoft visio standard 2007; manufacturer: microsoft; price: 259.95,title: microsoft onenote 2007 upgrade ( pc ); manufacturer: nan; price: 79.95,microsoft visio standard 2007,microsoft onenote 2007 upgrade ( pc ),2007_3,6
541,2364,0,2007,title: microsoft onenote 2007; manufacturer: microsoft; price: 99.95,title: microsoft 059-03871 molpc word sa; manufacturer: nan; price: 111.78,microsoft onenote 2007,microsoft 059-03871 molpc word sa,2007_3,6
541,2847,0,2007,title: microsoft onenote 2007; manufacturer: microsoft; price: 99.95,title: microsoft office visio standard 2007 ( pc ); manufacturer: nan; price: 249.95,microsoft onenote 2007,microsoft office visio standard 2007 ( pc ),2007_3,6
541,2848,0,2007,title: microsoft onenote 2007; manufacturer: microsoft; price: 99.95,title: microsoft onenote 2007 upgrade ( pc ); manufacturer: nan; price: 79.95,microsoft onenote 2007,microsoft onenote 2007 upgrade ( pc ),2007_3,6
547,2364,0,2007,title: microsoft outlook 2007; manufacturer: microsoft; price: 109.95,title: microsoft 059-03871 molpc word sa; manufacturer: nan; price: 111.78,microsoft outlook 2007,microsoft 059-03871 molpc word sa,2007_3,6
547,2847,0,2007,title: microsoft outlook 2007; manufacturer: microsoft; price: 109.95,title: microsoft office visio standard 2007 ( pc ); manufacturer: nan; price: 249.95,microsoft outlook 2007,microsoft office visio standard 2007 ( pc ),2007_4,6
547,2848,0,2007,title: microsoft outlook 2007; manufacturer: microsoft; price: 109.95,title: microsoft onenote 2007 upgrade ( pc ); manufacturer: nan; price: 79.95,microsoft outlook 2007,microsoft onenote 2007 upgrade ( pc ),2007_4,6
571,2497,0,2007,title: microsoft visio standard 2007 version upgrade; manufacturer: microsoft; price: 129.95,title: office pro 2007 upgrade microsoft 269-10294; manufacturer: nan; price: 257.71,microsoft visio standard 2007 version upgrade,office pro 2007 upgrade microsoft 269-10294,2007_4,6
571,2847,0,2007,title: microsoft visio standard 2007 version upgrade; manufacturer: microsoft; price: 129.95,title: microsoft office visio standard 2007 ( pc ); manufacturer: nan; price: 249.95,microsoft visio standard 2007 version upgrade,microsoft office visio standard 2007 ( pc ),2007_4,6
571,2848,0,2007,title: microsoft visio standard 2007 version upgrade; manufacturer: microsoft; price: 129.95,title: microsoft onenote 2007 upgrade ( pc ); manufacturer: nan; price: 79.95,microsoft visio standard 2007 version upgrade,microsoft onenote 2007 upgrade ( pc ),2007_4,6
578,2497,0,2007,title: microsoft office excel 2007; manufacturer: microsoft; price: 229.95,title: office pro 2007 upgrade microsoft 269-10294; manufacturer: nan; price: 257.71,microsoft office excel 2007,office pro 2007 upgrade microsoft 269-10294,2007_4,6
578,2847,0,2007,title: microsoft office excel 2007; manufacturer: microsoft; price: 229.95,title: microsoft office visio standard 2007 ( pc ); manufacturer: nan; price: 249.95,microsoft office excel 2007,microsoft office visio standard 2007 ( pc ),2007_5,6
578,2848,0,2007,title: microsoft office excel 2007; manufacturer: microsoft; price: 229.95,title: microsoft onenote 2007 upgrade ( pc ); manufacturer: nan; price: 79.95,microsoft office excel 2007,microsoft onenote 2007 upgrade ( pc ),2007_5,6
586,1485,0,2007,title: quickbooks premier professional services edition 2007; manufacturer: intuit; price: 399.95,title: diskeeper 2007 professional; manufacturer: nan; price: 46.95,quickbooks premier professional services edition 2007,diskeeper 2007 professional,2007_5,6
587,2364,0,2007,title: microsoft word 2007 version upgrade; manufacturer: microsoft; price: 109.95,title: microsoft 059-03871 molpc word sa; manufacturer: nan; price: 111.78,microsoft word 2007 version upgrade,microsoft 059-03871 molpc word sa,2007_5,6
587,2497,0,2007,title: microsoft word 2007 version upgrade; manufacturer: microsoft; price: 109.95,title: office pro 2007 upgrade microsoft 269-10294; manufacturer: nan; price: 257.71,microsoft word 2007 version upgrade,office pro 2007 upgrade microsoft 269-10294,2007_5,6
587,2847,0,2007,title: microsoft word 2007 version upgrade; manufacturer: microsoft; price: 109.95,title: microsoft office visio standard 2007 ( pc ); manufacturer: nan; price: 249.95,microsoft word 2007 version upgrade,microsoft office visio standard 2007 ( pc ),2007_5,6
587,2848,0,2007,title: microsoft word 2007 version upgrade; manufacturer: microsoft; price: 109.95,title: microsoft onenote 2007 upgrade ( pc ); manufacturer: nan; price: 79.95,microsoft word 2007 version upgrade,microsoft onenote 2007 upgrade ( pc ),2007_6,6
604,2497,0,2007,title: microsoft office small business 2007 full version; manufacturer: microsoft; price: 449.95,title: office pro 2007 upgrade microsoft 269-10294; manufacturer: nan; price: 257.71,microsoft office small business 2007 full version,office pro 2007 upgrade microsoft 269-10294,2007_6,6
604,2847,0,2007,title: microsoft office small business 2007 full version; manufacturer: microsoft; price: 449.95,title: microsoft office visio standard 2007 ( pc ); manufacturer: nan; price: 249.95,microsoft office small business 2007 full version,microsoft office visio standard 2007 ( pc ),2007_6,6
604,2848,0,2007,title: microsoft office small business 2007 full version; manufacturer: microsoft; price: 449.95,title: microsoft onenote 2007 upgrade ( pc ); manufacturer: nan; price: 79.95,microsoft office small business 2007 full version,microsoft onenote 2007 upgrade ( pc ),2007_6,6
858,2497,0,2007,title: microsoft onenote 2007 upgrade; manufacturer: microsoft; price: 79.95,title: office pro 2007 upgrade microsoft 269-10294; manufacturer: nan; price: 257.71,microsoft onenote 2007 upgrade,office pro 2007 upgrade microsoft 269-10294,2007_6,6
858,2847,0,2007,title: microsoft onenote 2007 upgrade; manufacturer: microsoft; price: 79.95,title: microsoft office visio standard 2007 ( pc ); manufacturer: nan; price: 249.95,microsoft onenote 2007 upgrade,microsoft office visio standard 2007 ( pc ),2007_6,6
858,2848,1,2007,title: microsoft onenote 2007 upgrade; manufacturer: microsoft; price: 79.95,title: microsoft onenote 2007 upgrade ( pc ); manufacturer: nan; price: 79.95,microsoft onenote 2007 upgrade,microsoft onenote 2007 upgrade ( pc ),2007_7,6
895,3036,0,2007,title: hoyle card games 2007; manufacturer: encore software; price: 19.99,title: hoyle game collection 4 game pack; manufacturer: nan; price: 14.95,hoyle card games 2007,hoyle game collection 4 game pack,2007_7,6
